STATEFP,SCSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ELSDLEA,UNSDLEA,NPR_AllDistricts_3.24.16_NCES_ID_ORIG,NPR_AllDistricts_3.24.16_District Name,NPR_AllDistricts_3.24.16_State Name,NPR_AllDistricts_3.24.16_City Name,NPR_AllDistricts_3.24.16_ENROLLMENT (Number of students enrolled in district):2013,NPR_AllDistricts_3.24.16_Raw per-pupil expenditures for district:2013,"NPR_AllDistricts_3.24.16_Per-pupil expenditures for district, adjusted by regional cost differences:2013",NPR_AllDistricts_3.24.16_color_bin_orig,NPR_AllDistricts_3.24.16_color_bin
46,,4680440,Highmore-Harrold School District 34-2,00,PK,12,G5420,,E,2869131782,69156788,+44.4761756,-099.5528307,,80440,4680440,HIGHMORE-HARROLD SCHOOL DISTRICT 34-2,SD,HIGHMORE,277,10234.6570397112,10244.5604490874,,bin2
46,,4680441,Mobridge-Pollock School District 62-6,00,PK,12,G5420,,E,591338870,99177176,+45.7289010,-100.2803542,,80441,4680441,MOBRIDGE-POLLOCK SCHOOL DISTRICT 62-6,SD,MOBRIDGE,668,8044.91017964072,8052.69471395334,,bin2
47,,4700001,Hamblen County School District,00,KG,12,G5420,,E,417437884,37890943,+36.2183967,-083.2660711,,00001,4700001,HAMBLEN CO SCH DIST,TN,MORRISTOWN,10265,7359.47394057477,7832.25427671373,,bin2
47,,4700060,Alcoa City School District,00,KG,12,G5420,,E,37727670,2383886,+35.8069849,-083.9730400,,00060,4700060,ALCOA CITY SCH DIST,TN,ALCOA,1860,9053.22580645161,9134.90934137266,,bin2
47,,4700078,Fort Campbell Schools,00,KG,12,G5420,B,E,275411034,490282,+36.5957358,-087.6010400,,00078,,,,,,,,,
47,,4700090,Anderson County School District,00,KG,12,G5420,,E,729663057,10871441,+36.1454415,-084.1876563,,00090,4700090,ANDERSON CO SCH DIST,TN,CLINTON,6855,8612.10795040117,8689.81146023842,,bin2
47,,4700148,Shelby County School District,00,PK,12,G5420,,E,1925262558,26191746,+35.1852323,-089.8867258,,00148,,,,,,,,,
47,,4700180,Bedford County School District,00,KG,12,G5420,,E,1226717421,2983130,+35.5136604,-086.4582939,,00180,4700180,BEDFORD CO SCH DIST,TN,SHELBYVILLE,8243,6982.28800194104,6930.12740383921,,bin1
47,,4700240,Benton County School District,00,KG,12,G5420,,E,1021240555,108591318,+36.0692530,-088.0712118,,00240,4700240,BENTON CO SCH SYSTEM,TN,CAMDEN,2295,8393.46405228758,9727.54896871328,,bin2
47,,4700270,Bledsoe County School District,00,KG,12,G5420,,E,1052635818,838360,+35.5936683,-085.2059790,,00270,4700270,BLEDSOE CO SCH DIST,TN,PIKEVILLE,2028,7877.21893491124,8988.52063235804,,bin2
47,,4700300,Blount County School District,00,KG,12,G5420,,E,1367428011,17924198,+35.6665197,-083.9263240,,00300,4700300,BLOUNT CO SCH DIST,TN,MARYVILLE,11406,7849.28984744871,7920.11076311643,,bin2
47,,4700330,Bradley County School District,00,KG,12,G5420,,E,781838518,6940059,+35.0711481,-084.9411688,,00330,4700330,BRADLEY CO SCH DIST,TN,CLEVELAND,10443,7260.65306904146,7973.33667968186,,bin2
47,,4700360,Bristol City School District,00,KG,12,G5420,,E,80996411,370551,+36.5585486,-082.2170009,,00360,4700360,BRISTOL CITY SCH DIST,TN,BRISTOL,4086,8754.28291727851,9072.49431817252,,bin2
47,,4700420,Campbell County School District,00,KG,12,G5420,,E,1243580189,46494677,+36.4015922,-084.1592495,,00420,4700420,CAMPBELL CO SCHOOL DIST,TN,JACKSBORO,5889,7208.01494311428,9424.51322043476,,bin2
47,,4700450,Cannon County School District,00,KG,12,G5420,,E,687991717,156872,+35.8083940,-086.0624044,,00450,4700450,CANNON CO SCH DIST,TN,WOODBURY,2126,7445.90780809031,7187.04612931559,,bin1
47,,4700510,Carter County School District,00,KG,12,G5420,,E,858410652,16242593,+36.2847441,-082.1265932,,00510,4700510,CARTER CO SCH DIST,TN,ELIZABETHTON,5711,7828.92663281387,8862.07408761468,,bin2
47,,4700570,Cheatham County School District,00,KG,12,G5420,,E,783308290,11964158,+36.2551687,-087.1008077,,00570,4700570,CHEATHAM CO SCHOOL DIST,TN,ASHLAND CITY,6675,6941.12359550562,6699.81105809237,,bin1
47,,4700600,Chester County School District,00,KG,12,G5420,,E,740052030,575590,+35.4202530,-088.6113533,,00600,4700600,CHESTER CO SCH DIST,TN,HENDERSON,2817,6848.42030528931,7017.61185066207,,bin1
47,,4700630,Claiborne County School District,00,KG,12,G5420,,E,1125572374,18099460,+36.5015422,-083.6607216,,00630,4700630,CLAIBORNE CO SCH DIST,TN,TAZEWELL,4719,7931.34138588684,10370.26592439,,bin2
47,,4700660,Clay County School District,00,KG,12,G5420,,E,612626437,59071078,+36.5457881,-085.5458160,,00660,4700660,CLAY CO SCH DIST,TN,CELINA,1088,8184.74264705882,9391.28550674141,,bin2
47,,4700690,Cleveland City School District,00,KG,12,G5420,,E,69650631,19082,+35.1821006,-084.8709686,,00690,4700690,CLEVELAND CITY SCH DIST,TN,CLEVELAND,5422,8035.78015492438,8824.54788155535,,bin2
47,,4700750,Cocke County School District,00,KG,12,G5420,,E,1111253245,22116606,+35.9161980,-083.1192242,,00750,4700750,COCKE CO SCH DIST,TN,NEWPORT,4810,7778.37837837838,8278.06957560797,,bin2
47,,4700780,Coffee County School District,00,KG,12,G5420,,E,1026493481,14227108,+35.3984984,-085.9744527,,00780,4700780,COFFEE CO SCHOOL DISTRICT,TN,MANCHESTER,4572,8131.01487314086,9194.72812199541,,bin2
47,,4700850,Crockett County School District,00,KG,12,G5420,,E,473171169,390618,+35.8433854,-089.1539467,,00850,4700850,CROCKETT CO SCHS,TN,ALAMO,1946,7133.09352517986,8064.49701768346,,bin2
47,,4700900,Cumberland County School District,00,KG,12,G5420,,E,1763849866,9823729,+35.9523984,-084.9947614,,00900,4700900,CUMBERLAND CO SCH DIST,TN,CROSSVILLE,7483,7183.2152879861,8226.53379531043,,bin2
47,,4700960,Decatur County School District,00,KG,12,G5420,,E,864654132,28588648,+35.6031362,-088.1102917,,00960,4700960,DECATUR CO SCH DIST,TN,DECATURVILLE,1687,7030.23117960877,8654.20530330671,,bin2
47,,4700990,DeKalb County School District,00,KG,12,G5420,,E,788261385,63808936,+35.9864712,-085.8349139,,00990,4700990,DE KALB CO SCH DIST,TN,SMITHVILLE,3027,7180.04625041295,8238.4831383143,,bin2
47,,4701020,Dickson County School District,00,KG,12,G5420,,E,1268824237,3689043,+36.1455325,-087.3641546,,01020,4701020,DICKSON CO SCH SYSTEM,TN,DICKSON,8453,7523.24618478647,7261.69578859256,,bin1
47,,4701050,Dyer County School District,00,KG,12,G5420,,E,1284593582,36479194,+36.0447113,-089.4452310,,01050,4701050,DYER CO SCH DIST,TN,DYERSBURG,3912,7454.49897750511,8427.86997818013,,bin2
47,,4701080,Dyersburg City School District,00,KG,12,G5420,,E,42329274,298857,+36.0435078,-089.3797963,,01080,4701080,DYERSBURG CITY SCH DIST,TN,DYERSBURG,2909,8652.11412856652,9781.86369492783,,bin2
47,,4701110,Elizabethton City School District,00,KG,12,G5420,,E,25300716,414295,+36.3362068,-082.2325293,,01110,4701110,ELIZABETHTON CITY SCH,TN,ELIZABETHTON,2503,8342.38913304035,9443.29587338884,,bin2
47,,4701170,Fayette County School District,00,KG,12,G5420,,E,1825374169,3774866,+35.1969933,-089.4138027,,01170,4701170,FAYETTE CO SCH DIST,TN,SOMERVILLE,3813,7847.36428009441,7079.19453249885,,bin1
47,,4701200,Fayetteville City School District,00,KG,12,G5420,,E,25132136,0,+35.1489894,-086.5636195,,01200,4701200,FAYETTEVILLE TOWN SCH DIST,TN,FAYETTEVILLE,1371,7598.83296863603,8592.92527207916,,bin2
47,,4701230,Fentress County School District,00,KG,12,G5420,,E,1291421150,829331,+36.3698878,-084.9377640,,01230,4701230,FENTRESS CO SCH DIST,TN,JAMESTOWN,2389,7612.3901213897,8734.56040115793,,bin2
47,,4701290,Franklin County School District,00,KG,12,G5420,,E,1436108253,55079773,+35.1559259,-086.0992032,,01290,4701290,FRANKLIN CO SCH DIST,TN,WINCHESTER,5867,7838.24782682802,8863.66079080427,,bin2
47,,4701390,Bradford Special School District,00,KG,12,G5420,,E,206542782,350983,+36.0582294,-088.7994973,,01390,4701390,BRADFORD SPECIAL SCHOOL DISTRICT,TN,BRADFORD,534,9207.86516853933,10410.1819117876,,bin2
47,,4701400,Gibson County School District,00,KG,12,G5420,,E,868145432,318537,+36.1076173,-089.0845563,,01400,4701400,GIBSON SPEC SCHOOL DIST,TN,DYER,3972,6238.41893252769,7053.00031449694,,bin1
47,,4701410,Giles County School District,00,KG,12,G5420,,E,1582295000,642572,+35.2027228,-087.0353190,,01410,4701410,GILES CO SCH DIST,TN,PULASKI,4058,7991.62148841794,9713.2366783151,,bin2
47,,4701440,Grainger County School District,00,KG,12,G5420,,E,726729365,56637201,+36.2774634,-083.5094926,,01440,4701440,GRAINGER CO SCH DIST,TN,RUTLEDGE,3647,7174.93830545654,7635.86387856417,,bin1
47,,4701470,Greene County School District,00,KG,12,G5420,,E,1567033846,5099735,+36.1795140,-082.8474854,,01470,4701470,GREENE CO SCH DIST,TN,GREENEVILLE,7342,7072.45982021248,8566.66475811627,,bin2
47,,4701500,Greeneville City School District,00,KG,12,G5420,,E,44312380,0,+36.1680797,-082.8197399,,01500,4701500,GREENEVILLE CITY SCH DIST,TN,GREENEVILLE,2843,9180.44319380936,11120.0036722064,,bin3
47,,4701530,Grundy County School District,00,KG,12,G5420,,E,933549065,1752165,+35.3933560,-085.7103893,,01530,4701530,GRUNDY CO SCH DIST,TN,ALTAMONT,2308,7903.81282495667,9018.86633321302,,bin2
47,,4701590,Hamilton County School District,00,KG,12,G5420,,E,1404937551,86586076,+35.1889605,-085.1531341,,01590,4701590,HAMILTON COUNTY SCHOOL DISTRICT,TN,CHATTANOOGA,43707,8521.26661633148,8540.98555254783,,bin2
47,,4701620,Hancock County School District,00,KG,12,G5420,,E,575820509,2984310,+36.5214195,-083.2274526,,01620,4701620,HANCOCK CO SCH DIST,TN,SNEEDVILLE,978,9407.9754601227,12300.9718766126,,bin4
47,,4701650,Hardeman County School District,00,KG,12,G5420,,E,1729454850,6823705,+35.2187853,-088.9886970,,01650,4701650,HARDEMAN CO SCH DIST,TN,BOLIVAR,4058,8301.8728437654,10219.5945135179,,bin2
47,,4701680,Hardin County School District,00,KG,12,G5420,,E,1495289678,49111069,+35.2018926,-088.1856958,,01680,4701680,HARDIN CO SCH DIST,TN,SAVANNAH,3717,8152.8114070487,10036.1000816572,,bin2
47,,4701740,Hawkins County School District,00,KG,12,G5420,,E,1241014231,32447078,+36.4522106,-082.9313857,,01740,4701740,HAWKINS CO SCH DIST,TN,ROGERSVILLE,7440,7999.7311827957,8290.51521279644,,bin2
47,,4701770,Haywood County School District,00,KG,12,G5420,,E,1380737639,2472509,+35.5866898,-089.2825359,,01770,4701770,HAYWOOD CO SCH DIST,TN,BROWNSVILLE,3390,8021.2389380531,9874.13454597839,,bin2
47,,4701800,Henderson County School District,00,KG,12,G5420,,E,1314877346,14734024,+35.6263618,-088.3950757,,01800,4701800,HENDERSON CO SCH DIST,TN,LEXINGTON,3916,7235.44433094995,8906.82242175884,,bin2
47,,4701830,Henry County School District,00,KG,12,G5420,,E,1389905527,81577444,+36.3102304,-088.2612084,,01830,4701830,HENRY CO SCH DIST,TN,PARIS,3179,8055.36332179931,9335.70939071615,,bin2
47,,4701860,Hickman County School District,00,KG,12,G5420,,E,1586315572,382861,+35.8022905,-087.4671007,,01860,4701860,HICKMAN CO SCHS,TN,CENTERVILLE,3688,7747.55965292842,7478.21085760957,,bin1
47,,4701890,Hollow Rock-Bruceton Special School District,00,KG,12,G5420,,E,244961572,257801,+36.0154408,-088.2653531,,01890,4701890,HOLLOW ROCK-BRUCETON SCH DIST,TN,BRUCETON,667,7497.75112443778,8689.46846782714,,bin2
47,,4701920,Houston County School District,00,KG,12,G5420,,E,518749052,17312555,+36.2857824,-087.7055983,,01920,4701920,HOUSTON CO SCH DIST,TN,ERIN,1417,7647.14184897671,8862.60384785274,,bin2
47,,4701950,Humboldt City School District,00,KG,12,G5420,,E,24223568,20689,+35.8273948,-088.9044774,,01950,4701950,HUMBOLDT CITY SCHOOLS,TN,HUMBOLDT,1206,9722.22222222222,10991.7011237267,,bin2
47,,4701980,Humphreys County School District,00,KG,12,G5420,,E,1374665923,67186918,+36.0408218,-087.7904526,,01980,4701980,HUMPHREYS CO SCH DIST,TN,WAVERLY,3119,7521.96216736133,8717.52769392918,,bin2
47,,4702010,Huntingdon Special School District,00,KG,12,G5420,,E,317242485,198905,+36.0216333,-088.4030249,,02010,4702010,HUNTINGDON SPECIAL SCHOOL DIST,TN,HUNTINGDON,1249,7050.44035228182,8171.06064320625,,bin2
47,,4702070,Jackson County School District,00,KG,12,G5420,,E,799338036,28227391,+36.3542410,-085.6740945,,02070,4702070,JACKSON CO SCH DIST,TN,GAINESBORO,1583,7951.35818066961,9123.496982262,,bin2
47,,4702100,Jefferson County School District,00,KG,12,G5420,,E,711854966,102190541,+36.0484787,-083.4409664,,02100,4702100,JEFFERSON CO SCH DIST,TN,DANDRIDGE,7547,7334.04001590036,8474.25400230023,,bin2
47,,4702130,Johnson City School District,00,KG,12,G5420,,E,98092412,579361,+36.3342537,-082.3776486,,02130,4702130,JOHNSON CITY SCH DIST,TN,JOHNSON CITY,7738,8631.68777461877,9770.77192666649,,bin2
47,,4702160,Johnson County School District,00,KG,12,G5420,,E,773046196,11001626,+36.4532029,-081.8612467,,02160,4702160,JOHNSON CO SCH DIST,TN,MOUNTAIN CITY,2329,8765.56462000859,10617.4733295215,,bin2
47,,4702190,Kingsport City School District,00,KG,12,G5420,,E,138843600,2518765,+36.5254170,-082.5478726,,02190,4702190,KINGSPORT CITY SCH DIST,TN,KINGSPORT,7044,9122.79954571266,9454.40624050965,,bin2
47,,4702220,Knox County School District,00,KG,12,G5420,,E,1316273990,45712672,+35.9927265,-083.9377209,,02220,4702220,KNOX CO SCH DIST,TN,KNOXVILLE,58929,7836.27755434506,7906.9810654411,,bin2
47,,4702280,Lake County School District,00,KG,12,G5420,,E,429381245,72799687,+36.3339054,-089.4855365,,02280,4702280,LAKE CO SCH SYSTEM,TN,TIPTONVILLE,961,7940.68678459938,8977.54174492552,,bin2
47,,4702310,Lauderdale County School District,00,KG,12,G5420,,E,1222389175,92233934,+35.7629507,-089.6277318,,02310,4702310,LAUDERDALE CO SCH DIST,TN,RIPLEY,4725,7754.28571428571,8604.44031000727,,bin2
47,,4702340,Lawrence County School District,00,KG,12,G5420,,E,1598356717,2228109,+35.2204764,-087.3965460,,02340,4702340,LAWRENCE CO SCH SYSTEM,TN,LAWRENCEBURG,6852,7623.02977232925,9265.24016331191,,bin2
47,,4702400,Lenoir City School District,00,KG,12,G5420,,E,21868425,66634,+35.8108279,-084.2792426,,02400,4702400,LENOIR CITY SCH DIST,TN,LENOIR CITY,2341,7700.55531824007,7770.03426339139,,bin2
47,,4702430,Lewis County School District,00,KG,12,G5420,,E,730608074,1031592,+35.5232441,-087.4969827,,02430,4702430,LEWIS CO SCH DIST,TN,HOHENWALD,1958,6821.7568947906,8291.35105773714,,bin2
47,,4702490,Lincoln County School District,00,KG,12,G5420,,E,1452037336,990351,+35.1797204,-086.5749425,,02490,4702490,LINCOLN CO SCH DIST,TN,FAYETTEVILLE,4141,7061.09635353779,7984.84103484537,,bin2
47,,4702520,Loudon County School District,00,PK,12,G5420,,E,571890408,46859436,+35.7374500,-084.3162040,,02520,4702520,LOUDON CO SCH DIST,TN,LOUDON,5062,7470.1698933228,7537.57016549016,,bin1
47,,4702550,Macon County School District,00,KG,12,G5420,,E,795498386,246690,+36.5377574,-086.0009592,,02550,4702550,MACON CO SCH DIST,TN,LAFAYETTE,3846,6490.11960478419,6264.48650541682,,bin1
47,,4702580,Jackson-Madison Consolidated School District,00,KG,12,G5420,,E,1442905034,3930429,+35.6060563,-088.8334238,,02580,4702580,JACKSON-MADISON CO SCH DIST,TN,JACKSON,13368,8549.67085577499,8760.89212433524,,bin2
47,,4702640,Marion County School District,00,KG,12,G5420,,E,1277116297,36501982,+35.1334215,-085.6183990,,02640,4702640,MARION CO SCH DIST,TN,JASPER,4320,7437.03703703704,7454.24697372542,,bin1
47,,4702670,Marshall County School District,00,KG,12,G5420,,E,972442313,1801922,+35.4683866,-086.7658862,,02670,4702670,MARSHALL CO SCH DIST,TN,LEWISBURG,5360,7580.41044776119,7523.78162599064,,bin1
47,,4702700,Maryville City School District,00,KG,12,G5420,,E,41876757,0,+35.7467455,-083.9774438,,02700,4702700,MARYVILLE CITY SCH DIST,TN,MARYVILLE,5029,9043.94511831378,9125.5449174008,,bin2
47,,4702760,Maury County School District,00,KG,12,G5420,,E,1588021146,6319196,+35.6156963,-087.0777632,,02760,4702760,MAURY CO SCH DIST,TN,COLUMBIA,11969,7783.35700559779,7725.21208855352,,bin2
47,,4702790,McKenzie Special School District,00,KG,12,G5420,,E,142755505,477378,+36.0988349,-088.4846701,,02790,4702790,MCKENZIE SPECIAL SCHOOL DISTRICT,TN,MCKENZIE,1411,6643.51523742027,7699.4575057226,,bin1
47,,4702820,McMinn County School District,00,KG,12,G5420,,E,1066212895,5340572,+35.3472456,-084.7394079,,02820,4702820,MCMINN CO SCH DIST,TN,ATHENS,6093,6963.23650090268,7646.7266062716,,bin1
47,,4702880,McNairy County School District,00,KG,12,G5420,,E,1457754792,1994987,+35.1752280,-088.5636295,,02880,4702880,MCNAIRY CO SCHOOL SYSTEM,TN,SELMER,4424,7404.83725135624,9115.34488320716,,bin2
47,,4702910,Meigs County School District,00,KG,12,G5420,,E,505379349,55995294,+35.5033973,-084.8238876,,02910,4702910,MEIGS CO SCH DIST,TN,DECATUR,1805,7819.39058171745,8922.53397512372,,bin2
